name,d,p,drate,state,gender,age
Bladder Cancer,0.0,354245.0,0.0,Colorado,female,45_54
Breast Cancer,79.0,354245.0,0.0002230094990754986,Colorado,female,45_54
Cervical Cancer,0.0,354245.0,0.0,Colorado,female,45_54
Colon-Rectum Cancers,25.0,354245.0,7.057262628971475e-05,Colorado,female,45_54
Congenital Anomalies,0.0,354245.0,0.0,Colorado,female,45_54
Coronary Heart Disease,43.0,354245.0,0.00012138491721830936,Colorado,female,45_54
Diabetes Mellitus,27.0,354245.0,7.621843639289192e-05,Colorado,female,45_54
Diarrhoeal diseases,0.0,354245.0,0.0,Colorado,female,45_54
Endocrine Disorders,33.0,354245.0,9.315586670242346e-05,Colorado,female,45_54
Falls,0.0,354245.0,0.0,Colorado,female,45_54
Hepatitis C,0.0,354245.0,0.0,Colorado,female,45_54
Homicide,0.0,354245.0,0.0,Colorado,female,45_54
Hypertension,21.0,354245.0,5.928100608336039e-05,Colorado,female,45_54
Inflammatory/Heart,0.0,354245.0,0.0,Colorado,female,45_54
Influenza & Pneumonia,11.0,354245.0,3.105195556747449e-05,Colorado,female,45_54
Kidney Disease,11.0,354245.0,3.105195556747449e-05,Colorado,female,45_54
Leukemia,0.0,354245.0,0.0,Colorado,female,45_54
Liver Cancer,0.0,354245.0,0.0,Colorado,female,45_54
Liver Disease,74.0,354245.0,0.00020889497381755564,Colorado,female,45_54
Low Birth Weight,0.0,354245.0,0.0,Colorado,female,45_54
Lung Cancers,30.0,354245.0,8.46871515476577e-05,Colorado,female,45_54
Lung Disease,23.0,354245.0,6.492681618653757e-05,Colorado,female,45_54
Lymphomas,0.0,354245.0,0.0,Colorado,female,45_54
Malnutrition,0.0,354245.0,0.0,Colorado,female,45_54
Maternal Conditions,0.0,354245.0,0.0,Colorado,female,45_54
Multiple Sclerosis,0.0,354245.0,0.0,Colorado,female,45_54
Oesophagus Cancer,0.0,354245.0,0.0,Colorado,female,45_54
Oral Cancer,0.0,354245.0,0.0,Colorado,female,45_54
Osteoarthritis,0.0,354245.0,0.0,Colorado,female,45_54
Other Injuries,19.0,354245.0,5.3635195980183204e-05,Colorado,female,45_54
Other Neoplasms,0.0,354245.0,0.0,Colorado,female,45_54
Ovary Cancer,11.0,354245.0,3.105195556747449e-05,Colorado,female,45_54
Pancreas Cancer,15.0,354245.0,4.234357577382885e-05,Colorado,female,45_54
Parkinson's Disease,0.0,354245.0,0.0,Colorado,female,45_54
Peptic Ulcer Disease,0.0,354245.0,0.0,Colorado,female,45_54
Poisonings,73.0,354245.0,0.00020607206876596706,Colorado,female,45_54
Prostatic Hypertrophy,0.0,354245.0,0.0,Colorado,female,45_54
Rheumatic/Heart,0.0,354245.0,0.0,Colorado,female,45_54
Rheumatoid Arthritis,0.0,354245.0,0.0,Colorado,female,45_54
Road Traffic Accidents,23.0,354245.0,6.492681618653757e-05,Colorado,female,45_54
Skin Cancers,0.0,354245.0,0.0,Colorado,female,45_54
Skin Disease,0.0,354245.0,0.0,Colorado,female,45_54
Stomach Cancer,0.0,354245.0,0.0,Colorado,female,45_54
Stroke,25.0,354245.0,7.057262628971475e-05,Colorado,female,45_54
Suicide,51.0,354245.0,0.0001439681576310181,Colorado,female,45_54
Uterin Cancer,10.0,354245.0,2.8229050515885898e-05,Colorado,female,45_54
Alcohol,56.0,360888.0,0.00015517279599210835,Colorado,male,45_54
Alzheimers,0.0,360888.0,0.0,Colorado,male,45_54
Appendicitis,0.0,360888.0,0.0,Colorado,male,45_54
Asthma,0.0,360888.0,0.0,Colorado,male,45_54
Bladder Cancer,0.0,360888.0,0.0,Colorado,male,45_54
Colon-Rectum Cancers,33.0,360888.0,9.1441111923921e-05,Colorado,male,45_54
Congenital Anomalies,0.0,360888.0,0.0,Colorado,male,45_54
Coronary Heart Disease,146.0,360888.0,0.00040455764669371106,Colorado,male,45_54
Diabetes Mellitus,49.0,360888.0,0.00013577619649309482,Colorado,male,45_54
Diarrhoeal diseases,0.0,360888.0,0.0,Colorado,male,45_54
Drownings,13.0,360888.0,3.602225621245373e-05,Colorado,male,45_54
Endocrine Disorders,22.0,360888.0,6.0960741282614e-05,Colorado,male,45_54
Falls,21.0,360888.0,5.818979849704063e-05,Colorado,male,45_54
HIV/AIDS,14.0,360888.0,3.879319899802709e-05,Colorado,male,45_54
Hepatitis C,0.0,360888.0,0.0,Colorado,male,45_54
Homicide,24.0,360888.0,6.650262685376072e-05,Colorado,male,45_54
Hypertension,55.0,360888.0,0.000152401853206535,Colorado,male,45_54
Inflammatory/Heart,12.0,360888.0,3.325131342688036e-05,Colorado,male,45_54
Influenza & Pneumonia,28.0,360888.0,7.758639799605418e-05,Colorado,male,45_54
Kidney Disease,17.0,360888.0,4.7106027354747176e-05,Colorado,male,45_54
Leukemia,0.0,360888.0,0.0,Colorado,male,45_54
Liver Cancer,25.0,360888.0,6.927356963933409e-05,Colorado,male,45_54
Liver Disease,128.0,360888.0,0.0003546806765533905,Colorado,male,45_54
Low Birth Weight,0.0,360888.0,0.0,Colorado,male,45_54
Lung Cancers,24.0,360888.0,6.650262685376072e-05,Colorado,male,45_54
Lung Disease,28.0,360888.0,7.758639799605418e-05,Colorado,male,45_54
Lymphomas,16.0,360888.0,4.4335084569173816e-05,Colorado,male,45_54
Malnutrition,0.0,360888.0,0.0,Colorado,male,45_54
Multiple Sclerosis,0.0,360888.0,0.0,Colorado,male,45_54
Oesophagus Cancer,11.0,360888.0,3.0480370641307e-05,Colorado,male,45_54
Oral Cancer,0.0,360888.0,0.0,Colorado,male,45_54
Oral conditions,0.0,360888.0,0.0,Colorado,male,45_54
Osteoarthritis,0.0,360888.0,0.0,Colorado,male,45_54
Other Injuries,24.0,360888.0,6.650262685376072e-05,Colorado,male,45_54
Other Neoplasms,0.0,360888.0,0.0,Colorado,male,45_54
Pancreas Cancer,10.0,360888.0,2.7709427855733636e-05,Colorado,male,45_54
Parkinson's Disease,0.0,360888.0,0.0,Colorado,male,45_54
Peptic Ulcer Disease,0.0,360888.0,0.0,Colorado,male,45_54
Pertussis,0.0,360888.0,0.0,Colorado,male,45_54
Poisonings,113.0,360888.0,0.0003131165347697901,Colorado,male,45_54
Prostate Cancer,0.0,360888.0,0.0,Colorado,male,45_54
Prostatic Hypertrophy,0.0,360888.0,0.0,Colorado,male,45_54
Rheumatic/Heart,0.0,360888.0,0.0,Colorado,male,45_54
Rheumatoid Arthritis,0.0,360888.0,0.0,Colorado,male,45_54
Road Traffic Accidents,77.0,360888.0,0.000213362594489149,Colorado,male,45_54
Skin Cancers,0.0,360888.0,0.0,Colorado,male,45_54
Skin Disease,0.0,360888.0,0.0,Colorado,male,45_54
Stomach Cancer,0.0,360888.0,0.0,Colorado,male,45_54
Stroke,26.0,360888.0,7.204451242490745e-05,Colorado,male,45_54
Suicide,160.0,360888.0,0.00044335084569173817,Colorado,male,45_54
Alcohol,89.0,715133.0,0.00012445237459325748,Colorado,both,45_54
Alzheimers,0.0,715133.0,0.0,Colorado,both,45_54
Anaemia,0.0,715133.0,0.0,Colorado,both,45_54
Bladder Cancer,0.0,715133.0,0.0,Colorado,both,45_54
Breast Cancer,81.0,715133.0,0.00011326564429273995,Colorado,both,45_54
Cervical Cancer,0.0,715133.0,0.0,Colorado,both,45_54
Colon-Rectum Cancers,58.0,715133.0,8.110379467875207e-05,Colorado,both,45_54
Congenital Anomalies,15.0,715133.0,2.097511931347036e-05,Colorado,both,45_54
Coronary Heart Disease,189.0,715133.0,0.00026428650334972656,Colorado,both,45_54
Diabetes Mellitus,76.0,715133.0,0.0001062739378549165,Colorado,both,45_54
Diarrhoeal diseases,0.0,715133.0,0.0,Colorado,both,45_54
Drownings,14.0,715133.0,1.957677802590567e-05,Colorado,both,45_54
Endocrine Disorders,55.0,715133.0,7.6908770816058e-05,Colorado,both,45_54
Falls,30.0,715133.0,4.195023862694072e-05,Colorado,both,45_54
HIV/AIDS,17.0,715133.0,2.3771801888599742e-05,Colorado,both,45_54
Hepatitis C,12.0,715133.0,1.678009545077629e-05,Colorado,both,45_54
Homicide,27.0,715133.0,3.775521476424665e-05,Colorado,both,45_54
Hypertension,76.0,715133.0,0.0001062739378549165,Colorado,both,45_54
Inflammatory/Heart,20.0,715133.0,2.7966825751293816e-05,Colorado,both,45_54
Influenza & Pneumonia,39.0,715133.0,5.453531021502294e-05,Colorado,both,45_54
Kidney Disease,28.0,715133.0,3.915355605181134e-05,Colorado,both,45_54
Leukemia,13.0,715133.0,1.817843673834098e-05,Colorado,both,45_54
Liver Cancer,31.0,715133.0,4.334857991450541e-05,Colorado,both,45_54
Liver Disease,202.0,715133.0,0.0002824649400880675,Colorado,both,45_54
Low Birth Weight,0.0,715133.0,0.0,Colorado,both,45_54
Lung Cancers,54.0,715133.0,7.55104295284933e-05,Colorado,both,45_54
Lung Disease,51.0,715133.0,7.131540566579923e-05,Colorado,both,45_54
Lymphomas,20.0,715133.0,2.7966825751293816e-05,Colorado,both,45_54
Malnutrition,0.0,715133.0,0.0,Colorado,both,45_54
Maternal Conditions,0.0,715133.0,0.0,Colorado,both,45_54
Multiple Sclerosis,0.0,715133.0,0.0,Colorado,both,45_54
Oesophagus Cancer,13.0,715133.0,1.817843673834098e-05,Colorado,both,45_54
Oral Cancer,0.0,715133.0,0.0,Colorado,both,45_54
Other Injuries,43.0,715133.0,6.01286753652817e-05,Colorado,both,45_54
Other Neoplasms,10.0,715133.0,1.3983412875646908e-05,Colorado,both,45_54
Ovary Cancer,11.0,715133.0,1.5381754163211597e-05,Colorado,both,45_54
Pancreas Cancer,25.0,715133.0,3.495853218911727e-05,Colorado,both,45_54
Parkinson's Disease,0.0,715133.0,0.0,Colorado,both,45_54
Peptic Ulcer Disease,0.0,715133.0,0.0,Colorado,both,45_54
Poisonings,186.0,715133.0,0.0002600914794870325,Colorado,both,45_54
Prostate Cancer,0.0,715133.0,0.0,Colorado,both,45_54
Rheumatic/Heart,0.0,715133.0,0.0,Colorado,both,45_54
Rheumatoid Arthritis,0.0,715133.0,0.0,Colorado,both,45_54
Road Traffic Accidents,100.0,715133.0,0.00013983412875646909,Colorado,both,45_54
Skin Cancers,17.0,715133.0,2.3771801888599742e-05,Colorado,both,45_54
Skin Disease,0.0,715133.0,0.0,Colorado,both,45_54
Stomach Cancer,14.0,715133.0,1.957677802590567e-05,Colorado,both,45_54
Stroke,51.0,715133.0,7.131540566579923e-05,Colorado,both,45_54
Suicide,211.0,715133.0,0.00029505001167614973,Colorado,both,45_54
Uterin Cancer,10.0,715133.0,1.3983412875646908e-05,Colorado,both,45_54
Birth Trauma,0.0,715133.0,0.0,Colorado,both,45_54
Epilepsy,0.0,715133.0,0.0,Colorado,both,45_54
Asthma,0.0,715133.0,0.0,Colorado,both,45_54
Alzheimers,0.0,43425.0,0.0,Alaska,female,45_54
Appendicitis,0.0,43425.0,0.0,Alaska,female,45_54
Asthma,0.0,43425.0,0.0,Alaska,female,45_54
Breast Cancer,0.0,43425.0,0.0,Alaska,female,45_54
Chagas disease,0.0,43425.0,0.0,Alaska,female,45_54
Colon-Rectum Cancers,0.0,43425.0,0.0,Alaska,female,45_54
Congenital Anomalies,0.0,43425.0,0.0,Alaska,female,45_54
Coronary Heart Disease,13.0,43425.0,0.0002993667242371906,Alaska,female,45_54
Dengue,0.0,43425.0,0.0,Alaska,female,45_54
Diabetes Mellitus,0.0,43425.0,0.0,Alaska,female,45_54
Diarrhoeal diseases,0.0,43425.0,0.0,Alaska,female,45_54
Diphtheria,0.0,43425.0,0.0,Alaska,female,45_54
Drownings,0.0,43425.0,0.0,Alaska,female,45_54
Encephalitis,0.0,43425.0,0.0,Alaska,female,45_54
Endocrine Disorders,0.0,43425.0,0.0,Alaska,female,45_54
Falls,0.0,43425.0,0.0,Alaska,female,45_54
Fires,0.0,43425.0,0.0,Alaska,female,45_54
Hepatitis B,0.0,43425.0,0.0,Alaska,female,45_54
Hepatitis C,0.0,43425.0,0.0,Alaska,female,45_54
Homicide,0.0,43425.0,0.0,Alaska,female,45_54
Hypertension,0.0,43425.0,0.0,Alaska,female,45_54
Inflammatory/Heart,0.0,43425.0,0.0,Alaska,female,45_54
Influenza & Pneumonia,0.0,43425.0,0.0,Alaska,female,45_54
Kidney Disease,0.0,43425.0,0.0,Alaska,female,45_54
Leishmaniasis,0.0,43425.0,0.0,Alaska,female,45_54
Leprosy,0.0,43425.0,0.0,Alaska,female,45_54
Liver Disease,22.0,43425.0,0.0005066206102475533,Alaska,female,45_54
Lung Cancers,0.0,43425.0,0.0,Alaska,female,45_54
Lung Disease,0.0,43425.0,0.0,Alaska,female,45_54
Lymphomas,0.0,43425.0,0.0,Alaska,female,45_54
Malaria,0.0,43425.0,0.0,Alaska,female,45_54
Measles,0.0,43425.0,0.0,Alaska,female,45_54
Meningitis,0.0,43425.0,0.0,Alaska,female,45_54
Oral conditions,0.0,43425.0,0.0,Alaska,female,45_54
Osteoarthritis,0.0,43425.0,0.0,Alaska,female,45_54
Other Injuries,0.0,43425.0,0.0,Alaska,female,45_54
Peptic Ulcer Disease,0.0,43425.0,0.0,Alaska,female,45_54
Pertussis,0.0,43425.0,0.0,Alaska,female,45_54
Poisonings,19.0,43425.0,0.00043753598157743236,Alaska,female,45_54
Prostatic Hypertrophy,0.0,43425.0,0.0,Alaska,female,45_54
Rheumatic/Heart,0.0,43425.0,0.0,Alaska,female,45_54
Rheumatoid Arthritis,0.0,43425.0,0.0,Alaska,female,45_54
Road Traffic Accidents,0.0,43425.0,0.0,Alaska,female,45_54
Schistosomiasis,0.0,43425.0,0.0,Alaska,female,45_54
Skin Disease,0.0,43425.0,0.0,Alaska,female,45_54
Stroke,0.0,43425.0,0.0,Alaska,female,45_54
Suicide,0.0,43425.0,0.0,Alaska,female,45_54
Tetanus,0.0,43425.0,0.0,Alaska,female,45_54
Trypanosomiasis,0.0,43425.0,0.0,Alaska,female,45_54
War,0.0,43425.0,0.0,Alaska,female,45_54
Alcohol,0.0,47860.0,0.0,Alaska,male,45_54
Alzheimers,0.0,47860.0,0.0,Alaska,male,45_54
Appendicitis,0.0,47860.0,0.0,Alaska,male,45_54
Asthma,0.0,47860.0,0.0,Alaska,male,45_54
Chagas disease,0.0,47860.0,0.0,Alaska,male,45_54
Colon-Rectum Cancers,0.0,47860.0,0.0,Alaska,male,45_54
Congenital Anomalies,0.0,47860.0,0.0,Alaska,male,45_54
Coronary Heart Disease,27.0,47860.0,0.0005641454241537818,Alaska,male,45_54
Diabetes Mellitus,14.0,47860.0,0.00029251984956122024,Alaska,male,45_54
Diarrhoeal diseases,0.0,47860.0,0.0,Alaska,male,45_54
Diphtheria,0.0,47860.0,0.0,Alaska,male,45_54
Drownings,0.0,47860.0,0.0,Alaska,male,45_54
Endocrine Disorders,0.0,47860.0,0.0,Alaska,male,45_54
Falls,0.0,47860.0,0.0,Alaska,male,45_54
Fires,0.0,47860.0,0.0,Alaska,male,45_54
Hepatitis B,0.0,47860.0,0.0,Alaska,male,45_54
Hepatitis C,0.0,47860.0,0.0,Alaska,male,45_54
Homicide,0.0,47860.0,0.0,Alaska,male,45_54
Hypertension,10.0,47860.0,0.0002089427496865859,Alaska,male,45_54
Inflammatory/Heart,0.0,47860.0,0.0,Alaska,male,45_54
Kidney Disease,0.0,47860.0,0.0,Alaska,male,45_54
Liver Cancer,0.0,47860.0,0.0,Alaska,male,45_54
Liver Disease,0.0,47860.0,0.0,Alaska,male,45_54
Lung Cancers,0.0,47860.0,0.0,Alaska,male,45_54
Lung Disease,0.0,47860.0,0.0,Alaska,male,45_54
Lymphomas,0.0,47860.0,0.0,Alaska,male,45_54
Malaria,0.0,47860.0,0.0,Alaska,male,45_54
Measles,0.0,47860.0,0.0,Alaska,male,45_54
Meningitis,0.0,47860.0,0.0,Alaska,male,45_54
Oesophagus Cancer,0.0,47860.0,0.0,Alaska,male,45_54
Oral conditions,0.0,47860.0,0.0,Alaska,male,45_54
Osteoarthritis,0.0,47860.0,0.0,Alaska,male,45_54
Other Injuries,14.0,47860.0,0.00029251984956122024,Alaska,male,45_54
Pancreas Cancer,0.0,47860.0,0.0,Alaska,male,45_54
Parkinson's Disease,0.0,47860.0,0.0,Alaska,male,45_54
Peptic Ulcer Disease,0.0,47860.0,0.0,Alaska,male,45_54
Pertussis,0.0,47860.0,0.0,Alaska,male,45_54
Poisonings,22.0,47860.0,0.00045967404931048894,Alaska,male,45_54
Prostate Cancer,0.0,47860.0,0.0,Alaska,male,45_54
Prostatic Hypertrophy,0.0,47860.0,0.0,Alaska,male,45_54
Rheumatic/Heart,0.0,47860.0,0.0,Alaska,male,45_54
Rheumatoid Arthritis,0.0,47860.0,0.0,Alaska,male,45_54
Road Traffic Accidents,11.0,47860.0,0.00022983702465524447,Alaska,male,45_54
Schistosomiasis,0.0,47860.0,0.0,Alaska,male,45_54
Skin Disease,0.0,47860.0,0.0,Alaska,male,45_54
Stroke,0.0,47860.0,0.0,Alaska,male,45_54
Suicide,19.0,47860.0,0.00039699122440451317,Alaska,male,45_54
Tetanus,0.0,47860.0,0.0,Alaska,male,45_54
Trypanosomiasis,0.0,47860.0,0.0,Alaska,male,45_54
War,0.0,47860.0,0.0,Alaska,male,45_54
Alcohol,0.0,91285.0,0.0,Alaska,both,45_54
Alzheimers,0.0,91285.0,0.0,Alaska,both,45_54
Appendicitis,0.0,91285.0,0.0,Alaska,both,45_54
Asthma,0.0,91285.0,0.0,Alaska,both,45_54
Breast Cancer,0.0,91285.0,0.0,Alaska,both,45_54
Colon-Rectum Cancers,12.0,91285.0,0.000131456427671578,Alaska,both,45_54
Congenital Anomalies,0.0,91285.0,0.0,Alaska,both,45_54
Coronary Heart Disease,40.0,91285.0,0.0004381880922385934,Alaska,both,45_54
Diabetes Mellitus,20.0,91285.0,0.0002190940461192967,Alaska,both,45_54
Diarrhoeal diseases,0.0,91285.0,0.0,Alaska,both,45_54
Diphtheria,0.0,91285.0,0.0,Alaska,both,45_54
Drownings,0.0,91285.0,0.0,Alaska,both,45_54
Endocrine Disorders,11.0,91285.0,0.00012050172536561319,Alaska,both,45_54
Falls,0.0,91285.0,0.0,Alaska,both,45_54
Fires,0.0,91285.0,0.0,Alaska,both,45_54
Hepatitis B,0.0,91285.0,0.0,Alaska,both,45_54
Hepatitis C,0.0,91285.0,0.0,Alaska,both,45_54
Homicide,10.0,91285.0,0.00010954702305964835,Alaska,both,45_54
Hypertension,12.0,91285.0,0.000131456427671578,Alaska,both,45_54
Inflammatory/Heart,0.0,91285.0,0.0,Alaska,both,45_54
Influenza & Pneumonia,0.0,91285.0,0.0,Alaska,both,45_54
Kidney Disease,0.0,91285.0,0.0,Alaska,both,45_54
Liver Cancer,0.0,91285.0,0.0,Alaska,both,45_54
Liver Disease,31.0,91285.0,0.0003395957714849099,Alaska,both,45_54
Lung Cancers,16.0,91285.0,0.00017527523689543737,Alaska,both,45_54
Lung Disease,0.0,91285.0,0.0,Alaska,both,45_54
Lymphomas,0.0,91285.0,0.0,Alaska,both,45_54
Malaria,0.0,91285.0,0.0,Alaska,both,45_54
Measles,0.0,91285.0,0.0,Alaska,both,45_54
Meningitis,0.0,91285.0,0.0,Alaska,both,45_54
Oesophagus Cancer,0.0,91285.0,0.0,Alaska,both,45_54
Oral conditions,0.0,91285.0,0.0,Alaska,both,45_54
Osteoarthritis,0.0,91285.0,0.0,Alaska,both,45_54
Other Injuries,17.0,91285.0,0.0001862299392014022,Alaska,both,45_54
Pancreas Cancer,0.0,91285.0,0.0,Alaska,both,45_54
Parkinson's Disease,0.0,91285.0,0.0,Alaska,both,45_54
Peptic Ulcer Disease,0.0,91285.0,0.0,Alaska,both,45_54
Pertussis,0.0,91285.0,0.0,Alaska,both,45_54
Poisonings,41.0,91285.0,0.00044914279454455827,Alaska,both,45_54
Prostate Cancer,0.0,91285.0,0.0,Alaska,both,45_54
Prostatic Hypertrophy,0.0,91285.0,0.0,Alaska,both,45_54
Rheumatic/Heart,0.0,91285.0,0.0,Alaska,both,45_54
Rheumatoid Arthritis,0.0,91285.0,0.0,Alaska,both,45_54
Road Traffic Accidents,16.0,91285.0,0.00017527523689543737,Alaska,both,45_54
Skin Disease,0.0,91285.0,0.0,Alaska,both,45_54
Stroke,0.0,91285.0,0.0,Alaska,both,45_54
Suicide,26.0,91285.0,0.00028482225995508573,Alaska,both,45_54
Tetanus,0.0,91285.0,0.0,Alaska,both,45_54
Trypanosomiasis,0.0,91285.0,0.0,Alaska,both,45_54
War,0.0,91285.0,0.0,Alaska,both,45_54
Alzheimers,0.0,172778.0,0.0,Kansas,female,45_54
Anaemia,0.0,172778.0,0.0,Kansas,female,45_54
Appendicitis,0.0,172778.0,0.0,Kansas,female,45_54
Asthma,0.0,172778.0,0.0,Kansas,female,45_54
Bladder Cancer,0.0,172778.0,0.0,Kansas,female,45_54
Breast Cancer,37.0,172778.0,0.00021414763453680446,Kansas,female,45_54
Colon-Rectum Cancers,18.0,172778.0,0.00010417993031520217,Kansas,female,45_54
Congenital Anomalies,0.0,172778.0,0.0,Kansas,female,45_54
Coronary Heart Disease,45.0,172778.0,0.0002604498257880054,Kansas,female,45_54
Diabetes Mellitus,22.0,172778.0,0.00012733102594080265,Kansas,female,45_54
Diarrhoeal diseases,0.0,172778.0,0.0,Kansas,female,45_54
Diphtheria,0.0,172778.0,0.0,Kansas,female,45_54
Drownings,0.0,172778.0,0.0,Kansas,female,45_54
Endocrine Disorders,13.0,172778.0,7.524106078320156e-05,Kansas,female,45_54
Falls,0.0,172778.0,0.0,Kansas,female,45_54
Fires,0.0,172778.0,0.0,Kansas,female,45_54
Homicide,0.0,172778.0,0.0,Kansas,female,45_54
Hypertension,12.0,172778.0,6.945328687680145e-05,Kansas,female,45_54
Inflammatory/Heart,0.0,172778.0,0.0,Kansas,female,45_54
Influenza & Pneumonia,0.0,172778.0,0.0,Kansas,female,45_54
Kidney Disease,0.0,172778.0,0.0,Kansas,female,45_54
Leukemia,0.0,172778.0,0.0,Kansas,female,45_54
Liver Cancer,0.0,172778.0,0.0,Kansas,female,45_54
Liver Disease,17.0,172778.0,9.839215640880205e-05,Kansas,female,45_54
Low Birth Weight,0.0,172778.0,0.0,Kansas,female,45_54
Lung Cancers,28.0,172778.0,0.00016205766937920336,Kansas,female,45_54
Lung Disease,28.0,172778.0,0.00016205766937920336,Kansas,female,45_54
Lymphomas,0.0,172778.0,0.0,Kansas,female,45_54
Malnutrition,0.0,172778.0,0.0,Kansas,female,45_54
Multiple Sclerosis,0.0,172778.0,0.0,Kansas,female,45_54
Oral conditions,0.0,172778.0,0.0,Kansas,female,45_54
Osteoarthritis,0.0,172778.0,0.0,Kansas,female,45_54
Other Injuries,0.0,172778.0,0.0,Kansas,female,45_54
Other Neoplasms,0.0,172778.0,0.0,Kansas,female,45_54
Ovary Cancer,0.0,172778.0,0.0,Kansas,female,45_54
Pancreas Cancer,0.0,172778.0,0.0,Kansas,female,45_54
Parkinson's Disease,0.0,172778.0,0.0,Kansas,female,45_54
Peptic Ulcer Disease,0.0,172778.0,0.0,Kansas,female,45_54
Pertussis,0.0,172778.0,0.0,Kansas,female,45_54
Poisonings,42.0,172778.0,0.00024308650406880506,Kansas,female,45_54
Prostatic Hypertrophy,0.0,172778.0,0.0,Kansas,female,45_54
Rheumatic/Heart,0.0,172778.0,0.0,Kansas,female,45_54
Rheumatoid Arthritis,0.0,172778.0,0.0,Kansas,female,45_54
Road Traffic Accidents,0.0,172778.0,0.0,Kansas,female,45_54
Skin Cancers,0.0,172778.0,0.0,Kansas,female,45_54
Skin Disease,0.0,172778.0,0.0,Kansas,female,45_54
Stroke,22.0,172778.0,0.00012733102594080265,Kansas,female,45_54
Suicide,23.0,172778.0,0.00013311879984720276,Kansas,female,45_54
Uterin Cancer,0.0,172778.0,0.0,Kansas,female,45_54
War,0.0,172778.0,0.0,Kansas,female,45_54
Alcohol,16.0,172777.0,9.26049184787327e-05,Kansas,male,45_54
Alzheimers,0.0,172777.0,0.0,Kansas,male,45_54
Appendicitis,0.0,172777.0,0.0,Kansas,male,45_54
Asthma,0.0,172777.0,0.0,Kansas,male,45_54
Bladder Cancer,0.0,172777.0,0.0,Kansas,male,45_54
Colon-Rectum Cancers,23.0,172777.0,0.00013311957031317826,Kansas,male,45_54
Congenital Anomalies,0.0,172777.0,0.0,Kansas,male,45_54
Coronary Heart Disease,114.0,172777.0,0.0006598100441609705,Kansas,male,45_54
Diabetes Mellitus,32.0,172777.0,0.0001852098369574654,Kansas,male,45_54
